copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_vendor6,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,best_pos,gfs,sample_combos,hash
60,Adamantite (Adept),preferred,Auto Rifle,Strand,0,1,0,0,1,"Reciprocity, Subsistence, Unrelenting","Frenzy, Kill Clip, Tear",9,,,Frenzy+Reciprocity | Frenzy+Subsistence | Frenzy+Unrelenting | Kill Clip+Reciprocity | Kill Clip+Subsistence | Kill Clip+Unrelenting | Reciprocity+Tear | Subsistence+Tear | Tear+Unrelenting,3485029080
61,Punching Out,preferred,Sidearm,Solar,1,0,1,0,1,"Heal Clip, Light Touch, Overflow","Feeding Frenzy, Incandescent, Swashbuckler",9,,,Feeding Frenzy+Heal Clip | Feeding Frenzy+Light Touch | Feeding Frenzy+Overflow | Heal Clip+Incandescent | Heal Clip+Swashbuckler | Incandescent+Light Touch | Incandescent+Overflow | Light Touch+Swashbuckler | Overflow+Swashbuckler,1469372193
62,Rake Angle,preferred,Glaive,Stasis,1,0,1,0,1,"Impulse Amplifier, Pugilist, Replenishing Aegis","Chill Clip, Surrounded, Unstoppable Force",9,,,Chill Clip+Impulse Amplifier | Chill Clip+Pugilist | Chill Clip+Replenishing Aegis | Impulse Amplifier+Surrounded | Impulse Amplifier+Unstoppable Force | Pugilist+Surrounded | Pugilist+Unstoppable Force | Replenishing Aegis+Surrounded | Replenishing Aegis+Unstoppable Force,2298039571
63,Nessa's Oblation (Adept),preferred,Shotgun,Void,0,1,0,1,0,"Dragonfly, Envious Assassin, Proximity Power","Demoralize, Focused Fury, Harmony",9,,,Demoralize+Dragonfly | Demoralize+Envious Assassin | Demoralize+Proximity Power | Dragonfly+Focused Fury | Dragonfly+Harmony | Envious Assassin+Focused Fury | Envious Assassin+Harmony | Focused Fury+Proximity Power | Harmony+Proximity Power,522366885
64,Koraxis's Distress (Adept),preferred,Grenade Launcher,Strand,0,1,0,1,0,"Blast Distributor, Chain Reaction, Danger Zone","Frenzy, Full Court, Paracausal Affinity",9,,,Blast Distributor+Frenzy | Blast Distributor+Full Court | Blast Distributor+Paracausal Affinity | Chain Reaction+Frenzy | Chain Reaction+Full Court | Chain Reaction+Paracausal Affinity | Danger Zone+Frenzy | Danger Zone+Full Court | Danger Zone+Paracausal Affinity,495442100
65,Cry Mutiny,preferred,Grenade Launcher,Solar,1,0,1,0,1,"Blast Distributor, Incandescent, Reverberation","Mega Kill Clip, Swashbuckler, Vorpal Weapon",9,,,Blast Distributor+Mega Kill Clip | Blast Distributor+Swashbuckler | Blast Distributor+Vorpal Weapon | Incandescent+Mega Kill Clip | Incandescent+Swashbuckler | Incandescent+Vorpal Weapon | Mega Kill Clip+Reverberation | Reverberation+Swashbuckler | Reverberation+Vorpal Weapon,768696858
66,Mykel's Reverence (Adept),preferred,Sidearm,Strand,0,1,0,1,0,"Collective Demolition, Elemental Capacitor, Perfect Float","Binary Orbit, Harmony, Master of Arms",9,,,Binary Orbit+Collective Demolition | Binary Orbit+Elemental Capacitor | Binary Orbit+Perfect Float | Collective Demolition+Harmony | Collective Demolition+Master of Arms | Elemental Capacitor+Harmony | Elemental Capacitor+Master of Arms | Harmony+Perfect Float | Master of Arms+Perfect Float,1986287028
67,Live Fire,preferred,Scout Rifle,Stasis,1,0,0,0,1,"Air Trigger, Heating Up, Perfect Float","Headstone, No Distractions, Offhand Strike",9,,,Air Trigger+Headstone | Air Trigger+No Distractions | Air Trigger+Offhand Strike | Headstone+Heating Up | Headstone+Perfect Float | Heating Up+No Distractions | Heating Up+Offhand Strike | No Distractions+Perfect Float | Offhand Strike+Perfect Float,3612142623
68,Last Rite,preferred,Scout Rifle,Kinetic,1,0,1,0,1,"Dual Loader, Keep Away, Reconstruction","Firefly, Focused Fury, Offhand Strike",9,,,Dual Loader+Firefly | Dual Loader+Focused Fury | Dual Loader+Offhand Strike | Firefly+Keep Away | Firefly+Reconstruction | Focused Fury+Keep Away | Focused Fury+Reconstruction | Keep Away+Offhand Strike | Offhand Strike+Reconstruction,3708636616
69,King Orfeo,preferred,Combat Bow,Arc,1,0,0,0,1,"Explosive Head, Impulse Amplifier, Pugilist","Jolting Feedback, Meganeura, Precision Instrument",9,,,Explosive Head+Jolting Feedback | Explosive Head+Meganeura | Explosive Head+Precision Instrument | Impulse Amplifier+Jolting Feedback | Impulse Amplifier+Meganeura | Impulse Amplifier+Precision Instrument | Jolting Feedback+Pugilist | Meganeura+Pugilist | Precision Instrument+Pugilist,3481382332
70,Hushed Whisper,preferred,Combat Bow,Strand,1,0,0,0,1,"Snapshot Sights, Successful Warm-Up, Tear","Aggregate Charge, Archer's Gambit, Collective Action",9,,,Aggregate Charge+Snapshot Sights | Aggregate Charge+Successful Warm-Up | Aggregate Charge+Tear | Archer's Gambit+Snapshot Sights | Archer's Gambit+Successful Warm-Up | Archer's Gambit+Tear | Collective Action+Snapshot Sights | Collective Action+Successful Warm-Up | Collective Action+Tear,3574168117
71,Felwinter's Lie,preferred,Shotgun,Solar,1,0,0,0,1,"Cascade Point, Dual Loader, Lone Wolf","Bait and Switch, Closing Time, Iron Reach",9,,,Bait and Switch+Cascade Point | Bait and Switch+Dual Loader | Bait and Switch+Lone Wolf | Cascade Point+Closing Time | Cascade Point+Iron Reach | Closing Time+Dual Loader | Closing Time+Lone Wolf | Dual Loader+Iron Reach | Iron Reach+Lone Wolf,218787950
72,Deadlock,preferred,Shotgun,Stasis,1,0,1,0,1,"Offhand Strike, Perpetual Motion, Quickdraw","Fragile Focus, Master of Arms, One-Two Punch",9,,,Fragile Focus+Offhand Strike | Fragile Focus+Perpetual Motion | Fragile Focus+Quickdraw | Master of Arms+Offhand Strike | Master of Arms+Perpetual Motion | Master of Arms+Quickdraw | Offhand Strike+One-Two Punch | One-Two Punch+Perpetual Motion | One-Two Punch+Quickdraw,3926987546
73,Willful Hamartia,preferred,Linear Fusion Rifle,Arc,1,0,0,0,1,"Envious Assassin, High-Impact Reserves, Rapid Hit","Headseeker, Jolting Feedback, Kickstart",9,,,Envious Assassin+Headseeker | Envious Assassin+Jolting Feedback | Envious Assassin+Kickstart | Headseeker+High-Impact Reserves | Headseeker+Rapid Hit | High-Impact Reserves+Jolting Feedback | High-Impact Reserves+Kickstart | Jolting Feedback+Rapid Hit | Kickstart+Rapid Hit,1952295804
74,Exile's Curse,preferred,Fusion Rifle,Arc,1,0,0,0,1,"Field Prep, Hip-Fire Grip, Killing Wind","Backup Plan, Disruption Break, Feeding Frenzy",9,,,Backup Plan+Field Prep | Backup Plan+Hip-Fire Grip | Backup Plan+Killing Wind | Disruption Break+Field Prep | Disruption Break+Hip-Fire Grip | Disruption Break+Killing Wind | Feeding Frenzy+Field Prep | Feeding Frenzy+Hip-Fire Grip | Feeding Frenzy+Killing Wind,679281855
75,Ded Gramarye IV,preferred,Shotgun,Arc,1,0,0,0,1,"Discord, Eddy Current, Slickdraw","Chain Reaction, Disruption Break, Golden Tricorn",9,,,Chain Reaction+Discord | Chain Reaction+Eddy Current | Chain Reaction+Slickdraw | Discord+Disruption Break | Discord+Golden Tricorn | Disruption Break+Eddy Current | Disruption Break+Slickdraw | Eddy Current+Golden Tricorn | Golden Tricorn+Slickdraw,870893339
76,Critical Anomaly (Adept),preferred,Sniper Rifle,Stasis,0,1,0,1,0,"Built to Blast, Crystalline Corpsebloom, Opening Shot","Bait and Switch, Chaos Reshaped, Explosive Payload",9,,,Bait and Switch+Built to Blast | Bait and Switch+Crystalline Corpsebloom | Bait and Switch+Opening Shot | Built to Blast+Chaos Reshaped | Built to Blast+Explosive Payload | Chaos Reshaped+Crystalline Corpsebloom | Chaos Reshaped+Opening Shot | Crystalline Corpsebloom+Explosive Payload | Explosive Payload+Opening Shot,172461430
77,Corrective Measure (Timelost),preferred,Machine Gun,Void,0,1,0,1,0,"Collective Demolition, Destabilizing Rounds, Dimensional Shift","Butterfly, Demoralize, High-Impact Reserves",9,,,Butterfly+Collective Demolition | Butterfly+Destabilizing Rounds | Butterfly+Dimensional Shift | Collective Demolition+Demoralize | Collective Demolition+High-Impact Reserves | Demoralize+Destabilizing Rounds | Demoralize+Dimensional Shift | Destabilizing Rounds+High-Impact Reserves | Dimensional Shift+High-Impact Reserves,2334480463
78,Pure Recollection,preferred,Shotgun,Void,1,0,1,0,1,"Envious Arsenal, Threat Detector, Under Pressure","Headseeker, Tap the Trigger, Withering Gaze",9,,,Envious Arsenal+Headseeker | Envious Arsenal+Tap the Trigger | Envious Arsenal+Withering Gaze | Headseeker+Threat Detector | Headseeker+Under Pressure | Tap the Trigger+Threat Detector | Tap the Trigger+Under Pressure | Threat Detector+Withering Gaze | Under Pressure+Withering Gaze,1956186483
79,Cataclysmic (Adept),preferred,Linear Fusion Rifle,Solar,0,1,0,1,0,"Burning Ambition, Compulsive Reloader, Fourth Time's the Charm","Adaptive Munitions, Bait and Switch, Box Breathing",9,,,Adaptive Munitions+Burning Ambition | Adaptive Munitions+Compulsive Reloader | Adaptive Munitions+Fourth Time's the Charm | Bait and Switch+Burning Ambition | Bait and Switch+Compulsive Reloader | Bait and Switch+Fourth Time's the Charm | Box Breathing+Burning Ambition | Box Breathing+Compulsive Reloader | Box Breathing+Fourth Time's the Charm,2886339027
80,Bold Endings,preferred,Hand Cannon,Stasis,1,0,0,1,1,"Air Trigger, Loose Change, Opening Shot","Collective Action, Crystalline Corpsebloom, Demolitionist",9,,,Air Trigger+Collective Action | Air Trigger+Crystalline Corpsebloom | Air Trigger+Demolitionist | Collective Action+Loose Change | Collective Action+Opening Shot | Crystalline Corpsebloom+Loose Change | Crystalline Corpsebloom+Opening Shot | Demolitionist+Loose Change | Demolitionist+Opening Shot,496728945
81,Fimbulwinter Stitch,preferred,Sidearm,Arc,1,0,0,0,1,"Lone Wolf, Rangefinder, Supercharged Magazine","Kill Clip, Precision Instrument, Redirection",9,,,Kill Clip+Lone Wolf | Kill Clip+Rangefinder | Kill Clip+Supercharged Magazine | Lone Wolf+Precision Instrument | Lone Wolf+Redirection | Precision Instrument+Rangefinder | Precision Instrument+Supercharged Magazine | Rangefinder+Redirection | Redirection+Supercharged Magazine,3685829362
82,Taraxippos,preferred,Scout Rifle,Strand,1,0,0,0,1,"Closing Time, Fourth Time's the Charm, Perfect Float","Explosive Payload, High Ground, Tear",9,,,Closing Time+Explosive Payload | Closing Time+High Ground | Closing Time+Tear | Explosive Payload+Fourth Time's the Charm | Explosive Payload+Perfect Float | Fourth Time's the Charm+High Ground | Fourth Time's the Charm+Tear | High Ground+Perfect Float | Perfect Float+Tear,4148460558
83,Mos Athanor IV,preferred,Hand Cannon,Void,1,0,1,0,1,"Destabilizing Rounds, Moving Target, Slideways","Adagio, Opening Shot, Sword Logic",9,,,Adagio+Destabilizing Rounds | Adagio+Moving Target | Adagio+Slideways | Destabilizing Rounds+Opening Shot | Destabilizing Rounds+Sword Logic | Moving Target+Opening Shot | Moving Target+Sword Logic | Opening Shot+Slideways | Slideways+Sword Logic,4118334987
84,Solemn Remembrance,preferred,Hand Cannon,Stasis,1,0,1,0,1,"Built to Blast, Impromptu Ammunition, Slideshot","Firefly, Keep Away, Magnificent Howl",9,,,Built to Blast+Firefly | Built to Blast+Keep Away | Built to Blast+Magnificent Howl | Firefly+Impromptu Ammunition | Firefly+Slideshot | Impromptu Ammunition+Keep Away | Impromptu Ammunition+Magnificent Howl | Keep Away+Slideshot | Magnificent Howl+Slideshot,4116518582
85,The Spiteful Fang,preferred,Combat Bow,Stasis,1,0,1,0,1,"Archer's Tempo, Headstone, Impulse Amplifier","Crystalline Corpsebloom, Explosive Head, Frenzy",9,,,Archer's Tempo+Crystalline Corpsebloom | Archer's Tempo+Explosive Head | Archer's Tempo+Frenzy | Crystalline Corpsebloom+Headstone | Crystalline Corpsebloom+Impulse Amplifier | Explosive Head+Headstone | Explosive Head+Impulse Amplifier | Frenzy+Headstone | Frenzy+Impulse Amplifier,1704597062
86,Pre Astyanax IV,preferred,Combat Bow,Solar,1,0,1,0,1,"Firefly, Rapid Hit, Successful Warm-Up","Binary Orbit, Burning Ambition, Elemental Honing",9,,,Binary Orbit+Firefly | Binary Orbit+Rapid Hit | Binary Orbit+Successful Warm-Up | Burning Ambition+Firefly | Burning Ambition+Rapid Hit | Burning Ambition+Successful Warm-Up | Elemental Honing+Firefly | Elemental Honing+Rapid Hit | Elemental Honing+Successful Warm-Up,471764396
87,Trachinus,preferred,Shotgun,Stasis,1,0,0,0,1,"Killing Wind, Lead from Gold, Proximity Power","Chill Clip, Encore, Headstone",9,,,Chill Clip+Killing Wind | Chill Clip+Lead from Gold | Chill Clip+Proximity Power | Encore+Killing Wind | Encore+Lead from Gold | Encore+Proximity Power | Headstone+Killing Wind | Headstone+Lead from Gold | Headstone+Proximity Power,2888021254
88,Peculiar Charm,preferred,Submachine Gun,Kinetic,1,0,1,0,1,"Attrition Orbs, Lone Wolf, Rangefinder","All-Star, Bewildering Burst, Desperado",9,,,All-Star+Attrition Orbs | All-Star+Lone Wolf | All-Star+Rangefinder | Attrition Orbs+Bewildering Burst | Attrition Orbs+Desperado | Bewildering Burst+Lone Wolf | Bewildering Burst+Rangefinder | Desperado+Lone Wolf | Desperado+Rangefinder,3620277039
89,Gunburn,preferred,Submachine Gun,Kinetic,1,0,0,0,1,"Lead From Light, Lone Wolf, Pugilist","Ancillary Ordinance, Kinetic Tremors, One for All",9,,,Ancillary Ordinance+Lead From Light | Ancillary Ordinance+Lone Wolf | Ancillary Ordinance+Pugilist | Kinetic Tremors+Lead From Light | Kinetic Tremors+Lone Wolf | Kinetic Tremors+Pugilist | Lead From Light+One for All | Lone Wolf+One for All | One for All+Pugilist,3431536253
90,Forced Memorializer,preferred,Scout Rifle,Kinetic,1,0,1,0,1,"Bewildering Burst, Explosive Payload, Shoot to Loot","Multikill Clip, Outlaw, To the Pain",9,,,Bewildering Burst+Multikill Clip | Bewildering Burst+Outlaw | Bewildering Burst+To the Pain | Explosive Payload+Multikill Clip | Explosive Payload+Outlaw | Explosive Payload+To the Pain | Multikill Clip+Shoot to Loot | Outlaw+Shoot to Loot | Shoot to Loot+To the Pain,1197073834
91,Last Man Standing,preferred,Shotgun,Solar,1,0,1,0,1,"Compulsive Reloader, Hip-Fire Grip, Subsistence","One-Two Punch, Rampage, Shot Swap",9,,,Compulsive Reloader+One-Two Punch | Compulsive Reloader+Rampage | Compulsive Reloader+Shot Swap | Hip-Fire Grip+One-Two Punch | Hip-Fire Grip+Rampage | Hip-Fire Grip+Shot Swap | One-Two Punch+Subsistence | Rampage+Subsistence | Shot Swap+Subsistence,4287947559
92,Fatebringer (Timelost),preferred,Hand Cannon,Kinetic,0,1,0,1,0,"Explosive Payload, Kinetic Tremors, Opening Shot","All-Star, Binary Orbit, Elemental Honing",9,,,All-Star+Explosive Payload | All-Star+Kinetic Tremors | All-Star+Opening Shot | Binary Orbit+Explosive Payload | Binary Orbit+Kinetic Tremors | Binary Orbit+Opening Shot | Elemental Honing+Explosive Payload | Elemental Honing+Kinetic Tremors | Elemental Honing+Opening Shot,4219826183
93,Fair Judgment,preferred,Auto Rifle,Stasis,1,0,1,0,1,"Deconstruct, Rimestealer, Slideshot","Headstone, Onslaught, Rangefinder",9,,,Deconstruct+Headstone | Deconstruct+Onslaught | Deconstruct+Rangefinder | Headstone+Rimestealer | Headstone+Slideshot | Onslaught+Rimestealer | Onslaught+Slideshot | Rangefinder+Rimestealer | Rangefinder+Slideshot,4113452819
94,Ascendancy,preferred,Rocket Launcher,Solar,1,0,1,0,1,"Ambitious Assassin, Lead From Light, Slideways","Incandescent, Lasting Impression, Reaper's Tithe",9,,,Ambitious Assassin+Incandescent | Ambitious Assassin+Lasting Impression | Ambitious Assassin+Reaper's Tithe | Incandescent+Lead From Light | Incandescent+Slideways | Lasting Impression+Lead From Light | Lasting Impression+Slideways | Lead From Light+Reaper's Tithe | Reaper's Tithe+Slideways,1713388226
95,Afterlight (Adept),preferred,Fusion Rifle,Void,0,1,0,0,1,"Discord, Grave Robber, Lead from Gold","Adagio, Cornered, Reservoir Burst",9,,,Adagio+Discord | Adagio+Grave Robber | Adagio+Lead from Gold | Cornered+Discord | Cornered+Grave Robber | Cornered+Lead from Gold | Discord+Reservoir Burst | Grave Robber+Reservoir Burst | Lead from Gold+Reservoir Burst,3953163559
96,The Beacon,preferred,Fusion Rifle,Solar,1,0,0,0,1,"Collective Pugilism, Envious Arsenal, Overflow","Controlled Burst, Deconstruct, Successful Warm-Up",9,,,Collective Pugilism+Controlled Burst | Collective Pugilism+Deconstruct | Collective Pugilism+Successful Warm-Up | Controlled Burst+Envious Arsenal | Controlled Burst+Overflow | Deconstruct+Envious Arsenal | Deconstruct+Overflow | Envious Arsenal+Successful Warm-Up | Overflow+Successful Warm-Up,2161618499
97,Burden of Guilt,preferred,Fusion Rifle,Stasis,1,0,0,0,1,"Ambitious Assassin, Eye of the Storm, Perpetual Motion","Aggregate Charge, Chill Clip, Crystalline Corpsebloom",9,,,Aggregate Charge+Ambitious Assassin | Aggregate Charge+Eye of the Storm | Aggregate Charge+Perpetual Motion | Ambitious Assassin+Chill Clip | Ambitious Assassin+Crystalline Corpsebloom | Chill Clip+Eye of the Storm | Chill Clip+Perpetual Motion | Crystalline Corpsebloom+Eye of the Storm | Crystalline Corpsebloom+Perpetual Motion,976459525
98,Zephyr,preferred,Sword,Stasis,1,0,0,0,1,"Duelist's Trance, Osmosis, Relentless Strikes","Assassin's Blade, Chain Reaction, Cold Steel",9,,,Assassin's Blade+Duelist's Trance | Assassin's Blade+Osmosis | Assassin's Blade+Relentless Strikes | Chain Reaction+Duelist's Trance | Chain Reaction+Osmosis | Chain Reaction+Relentless Strikes | Cold Steel+Duelist's Trance | Cold Steel+Osmosis | Cold Steel+Relentless Strikes,396910433
99,Double-Edged Answer,preferred,Sword,Void,0,0,1,0,1,"En Garde, Energy Transfer, Repulsor Brace","Attrition Orbs, Collective Action, Counterattack",9,,,Attrition Orbs+En Garde | Attrition Orbs+Energy Transfer | Attrition Orbs+Repulsor Brace | Collective Action+En Garde | Collective Action+Energy Transfer | Collective Action+Repulsor Brace | Counterattack+En Garde | Counterattack+Energy Transfer | Counterattack+Repulsor Brace,105164264
100,Chivalric Fire,preferred,Sword,Void,1,0,1,0,1,"Collective Demolition, Relentless Strikes, Sharp Harvest","Eager Edge, Energy Transfer, Flash Counter",9,,,Collective Demolition+Eager Edge | Collective Demolition+Energy Transfer | Collective Demolition+Flash Counter | Eager Edge+Relentless Strikes | Eager Edge+Sharp Harvest | Energy Transfer+Relentless Strikes | Energy Transfer+Sharp Harvest | Flash Counter+Relentless Strikes | Flash Counter+Sharp Harvest,938936806
101,Throne-Cleaver,preferred,Sword,Void,1,0,0,0,1,"Relentless Strikes, Shattering Blade, Tireless Blade","Counterattack, En Garde, Whirlwind Blade",9,,,Counterattack+Relentless Strikes | Counterattack+Shattering Blade | Counterattack+Tireless Blade | En Garde+Relentless Strikes | En Garde+Shattering Blade | En Garde+Tireless Blade | Relentless Strikes+Whirlwind Blade | Shattering Blade+Whirlwind Blade | Tireless Blade+Whirlwind Blade,569799273
102,Summum Bonum (Adept),preferred,Sword,Arc,0,1,0,1,0,"Sharp Harvest, Strategist, Unrelenting","Chaos Reshaped, Jolting Feedback, One for All",9,,,Chaos Reshaped+Sharp Harvest | Chaos Reshaped+Strategist | Chaos Reshaped+Unrelenting | Jolting Feedback+Sharp Harvest | Jolting Feedback+Strategist | Jolting Feedback+Unrelenting | One for All+Sharp Harvest | One for All+Strategist | One for All+Unrelenting,2001697739
103,Wild Style,preferred,Grenade Launcher,Solar,1,0,1,0,1,"Danger Zone, Envious Assassin, Keep Away","Attrition Orbs, Incandescent, Permeability",9,,,Attrition Orbs+Danger Zone | Attrition Orbs+Envious Assassin | Attrition Orbs+Keep Away | Danger Zone+Incandescent | Danger Zone+Permeability | Envious Assassin+Incandescent | Envious Assassin+Permeability | Incandescent+Keep Away | Keep Away+Permeability,1332123064
